doc_id,page_number,table_index,site_name,json_latitude,json_longitude,water_year,month,month_num,max_discharge_cfs,min_discharge_cfs,mean_discharge_cfs,total_runoff_acre_ft,discharge_unit,quality_flag,notes,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,January,4,,,,959.3,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,February,5,,,,317.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,March,6,,,,189.7,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,April,7,,,,148.1,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,May,8,,,,161.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,June,9,,,,100.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,July,10,,,,39.68,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,August,11,,,,21.32,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1936,September,12,,,,15.19,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,October,1,,,,13.11,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,November,2,,,,1191,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,December,3,,,,54.08,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,January,4,,,,84.54,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,February,5,,,,330.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,March,6,,,,411.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,April,7,,,,695.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,May,8,,,,2443,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,June,9,,,,230.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,July,10,,,,65.80,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,August,11,,,,27.91,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1937,September,12,,,,18.78,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,October,1,,,,42.23,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,November,2,,,,4165,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,December,3,,,,399.7,thousands of acre-feet,e,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,January,4,,,,368.9,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,February,5,,,,722.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,March,6,,,,969.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,April,7,,,,339.3,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,May,8,,,,190.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,June,9,,,,71.84,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,July,10,,,,27.50,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,August,11,,,,17.38,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1938,September,12,,,,14.56,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,October,1,,,,19.95,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,November,2,,,,149.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,December,3,,,,293.4,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,January,4,,,,222.3,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,February,5,,,,3520,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,March,6,,,,392.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,April,7,,,,105.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,May,8,,,,57.42,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,June,9,,,,37.29,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,July,10,,,,22.16,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,August,11,,,,14.16,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1939,September,12,,,,11.77,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,October,1,,,,14.33,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,November,2,,,,12.19,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,December,3,,,,296.9,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,January,4,,,,4356,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,February,5,,,,698.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,March,6,,,,477.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,April,7,,,,201.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,May,8,,,,128.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,June,9,,,,40.20,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,July,10,,,,22.85,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,August,11,,,,15.33,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1940,September,12,,,,17.98,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,October,1,,,,4484,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,November,2,,,,143.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,December,3,,,,501.4,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,January,4,,,,643.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,February,5,,,,290.7,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,March,6,,,,200.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,April,7,,,,262.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,May,8,,,,182.7,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,June,9,,,,67.39,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,July,10,,,,36.47,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,August,11,,,,21.62,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1941,September,12,,,,21.61,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,October,1,,,,18.87,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,November,2,,,,1251,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,December,3,,,,7666,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,January,4,,,,429.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,February,5,,,,462.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,March,6,,,,147.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,April,7,,,,138.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,May,8,,,,307.9,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,June,9,,,,118.8,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,July,10,,,,40.82,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,August,11,,,,22.26,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1942,September,12,,,,15.51,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,October,1,,,,1658,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,November,2,,,,5293,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,December,3,,,,1010,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,January,4,,,,766.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,February,5,,,,344.3,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,March,6,,,,227.1,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,April,7,,,,313.9,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,May,8,,,,120.7,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,June,9,,,,155.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,July,10,,,,39.46,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,August,11,,,,26.33,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1943,September,12,,,,17.93,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,October,1,,,,87.36,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,November,2,,,,221.4,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,December,3,,,,143.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,January,4,,,,292.5,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,February,5,,,,217.0,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,March,6,,,,214.4,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,April,7,,,,220.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,May,8,,,,144.6,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,June,9,,,,120.2,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,July,10,,,,36.63,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,August,11,,,,22.04,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1944,September,12,,,,1636,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
3217,409,3,"Smith River near Crescent City, Calif.",,,1945,October,1,,,,19.78,thousands of acre-feet,,,Smith River,41.7432,-124.1716,,,Monthly and Yearly,10/1941-09/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
