agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu,county_name,county_fips
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,70345,,0,,wat,SED,17164666,0,1982-02-17,1982-02-17,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,70346,,0,,sed,SED,17164666,0,1983-03-01,1983-03-01,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,70346,,0,,wat,SED,17164666,0,1982-02-17,1982-02-17,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80154,,0,,sed,SED,17164666,0,1982-11-18,1983-03-01,5,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80154,,0,,wat,SED,17164666,0,1980-11-04,1982-05-05,14,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80155,,0,,sed,SED,17164591,0,1982-11-18,1983-03-01,5,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80155,,0,,wat,SED,17164591,0,1980-11-04,1982-05-05,14,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80164,,0,,sed,SED,17136284,0,1983-03-01,1983-03-01,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80164,,0,,wat,SED,17136284,0,1981-01-28,1981-12-21,3,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80165,,0,,sed,SED,17136284,0,1983-03-01,1983-03-01,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80165,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,18,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80166,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,7,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80166,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,27,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80167,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,13,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80167,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,28,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80168,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,15,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80168,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,32,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80169,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,15,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80169,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,32,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80170,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,15,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80170,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,33,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80171,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,14,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80171,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,34,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80172,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,13,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80172,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,34,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80173,,0,,sed,SED,17136284,0,1983-01-24,1983-03-01,11,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80173,,0,,wat,SED,17136284,0,1980-11-04,1982-03-02,32,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80174,,0,,sed,SED,17136284,0,1983-01-24,1983-01-24,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80174,,0,,wat,SED,17136284,0,1980-11-04,1981-12-01,11,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80225,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80225,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80227,,0,,sed,SED,17136284,0,1982-12-03,1982-12-03,1,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80227,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80228,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80228,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80229,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80229,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80230,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80230,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80231,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80231,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80232,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80232,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80233,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80233,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80234,,0,,sed,SED,17136284,0,1982-12-03,1983-01-10,2,Glenn,06021
USGS,11387200,STONY C AB BLACK BUTTE LK NR ORLAND CA,ST,39.7321012,-122.4149926,F,NAD83,,,,18020115,qw,80234,,0,,wat,SED,17136284,0,1980-12-22,1981-04-02,2,Glenn,06021
USGS,11387500,STONY C NR ORLAND CA,ST,39.77904565,-122.3594361,F,NAD83,,,,18020115,dv,00060,00003,10342,,wat,,1645423,0,1920-01-01,1934-09-29,5386,Glenn,06021
USGS,11387800,NF STONY C NR NEWVILLE CA,ST,39.7846004,-122.4772179,F,NAD83,,,,18020115,dv,00060,00003,10343,,wat,,1645423,0,1963-06-01,1973-10-03,3778,Glenn,06021
USGS,11387800,NF STONY C NR NEWVILLE CA,ST,39.7846004,-122.4772179,F,NAD83,,,,18020115,pk,,,0,,wat,,0,0,1963-04-07,1978-01-16,16,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,dv,00060,00003,10349,,wat,,1645423,0,1941-01-01,1973-09-29,11960,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,pk,,,0,,wat,,0,0,1941-03-01,1973-01-19,33,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,,,0,,wat,ALL,0,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00060,,0,,wat,PHY,1645423,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00095,,0,,wat,PHY,1646694,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00191,,0,,wat,INN,1640572,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00400,,0,,wat,PHY,17028275,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00405,,0,,wat,INN,33548,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00410,,0,,wat,INN,1640192,0,1962-04-12,1962-05-14,2,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00440,,0,,wat,INN,4788,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00445,,0,,wat,INN,119396,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00900,,0,,wat,PHY,1640416,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00902,,0,,wat,PHY,1640432,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00915,,0,,wat,INM,150268,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00925,,0,,wat,INM,149617,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00930,,0,,wat,INM,149856,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00931,,0,,wat,INM,1640523,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00932,,0,,wat,INM,1646660,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00935,,0,,wat,INM,149740,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00940,,0,,wat,INN,205955,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00945,,0,,wat,INN,197301,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00950,,0,,wat,INN,206706,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,00955,,0,,wat,INN,151977,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,01020,,0,,wat,IMN,150011,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,30208,,0,,wat,PHY,0,0,1961-01-02,1963-07-08,20,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,70300,,0,,wat,PHY,1642222,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,70301,,0,,wat,PHY,1642222,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,70303,,0,,wat,PHY,1642222,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,71851,,0,,wat,NUT,197186,0,1961-05-01,1963-05-15,3,Glenn,06021
USGS,11388500,STONY C NR HAMILTON CITY CA,ST,39.72349297,-122.047481,F,NAD83, 150.00,2.5,NGVD29,18020115,qw,71885,,0,,wat,IMM,149559,0,1961-05-01,1961-05-01,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00010,00001,10350,,wat,,1645597,0,1961-11-03,1981-07-15,5892,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00010,00002,10351,,wat,,1645597,0,1961-11-03,1981-07-15,5899,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00010,00011,10352,,wat,,1645597,0,1959-10-01,1961-09-30,618,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00060,00003,10353,,wat,,1645423,0,1938-10-01,1995-06-30,20727,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00065,00001,10354,,wat,,17164583,0,1995-07-01,1997-10-09,708,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,00065,00002,10355,,wat,,17164583,0,1995-07-01,1997-10-09,707,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,80154,00003,10356,,wat,,17164666,0,1977-11-01,1980-05-31,698,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,dv,80155,00003,10357,,wat,,17164591,0,1977-11-01,1980-05-31,698,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,pk,,,0,,wat,,0,0,1941-02-12,1995-01-10,55,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,,,0,,wat,ALL,0,0,1955-05-01,1997-10-17,398,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00004,,0,,wat,PHY,1645241,0,1977-12-01,1980-04-01,5,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00010,,0,,wat,PHY,1645597,0,1977-11-03,1980-06-10,32,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00028,,0,,sed,INF,0,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00060,,0,,wat,PHY,1645423,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00061,,0,,wat,PHY,1645415,0,1977-11-03,1980-06-10,33,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00063,,0,,wat,INF,0,0,1977-11-03,1980-06-10,14,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00095,,0,,wat,PHY,1646694,0,1955-05-01,1966-09-14,332,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00191,,0,,wat,INN,1640572,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00400,,0,,wat,PHY,17028275,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00405,,0,,wat,INN,33548,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00410,,0,,wat,INN,1640192,0,1955-05-01,1965-09-15,204,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00440,,0,,wat,INN,4788,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00445,,0,,wat,INN,119396,0,1955-05-01,1966-09-14,229,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00618,,0,,wat,NUT,197186,0,1955-05-01,1966-09-14,282,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00900,,0,,wat,PHY,1640416,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00902,,0,,wat,PHY,1640432,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00915,,0,,wat,INM,150268,0,1955-05-01,1966-09-14,301,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00925,,0,,wat,INM,149617,0,1955-05-01,1966-09-14,301,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00930,,0,,wat,INM,149856,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00931,,0,,wat,INM,1640523,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00932,,0,,wat,INM,1646660,0,1955-05-01,1966-09-14,295,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00935,,0,,wat,INM,149740,0,1955-05-01,1966-09-14,295,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00940,,0,,wat,INN,205955,0,1955-05-01,1966-09-14,325,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00945,,0,,wat,INN,197301,0,1955-05-01,1966-09-14,292,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00950,,0,,wat,INN,206706,0,1955-05-01,1964-05-04,278,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,00955,,0,,wat,INN,151977,0,1955-05-01,1966-09-14,291,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,01020,,0,,wat,IMN,150011,0,1955-05-01,1966-09-14,326,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,01046,,0,,wat,IMM,149559,0,1955-05-01,1963-06-21,281,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,30208,,0,,wat,PHY,0,0,1955-05-01,1966-09-14,333,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,30209,,0,,wat,PHY,1645415,0,1977-11-03,1980-06-10,33,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34790,,0,,sed,IMM,149476,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34795,,0,,sed,IMN,149963,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34800,,0,,sed,IMN,149989,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34805,,0,,sed,IMM,149997,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34810,,0,,sed,IMM,150003,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34816,,0,,sed,IMM,150250,0,1997-10-17,1997-10-17,1,Glenn,06021
USGS,11389000,SACRAMENTO R A BUTTE CITY CA,ST,39.45766285,-121.9941417,F,NAD83,,,,18020104,qw,34825,,0,,sed,IMM,150029,0,1997-10-17,1997-10-17,1,Glenn,06021
