site_no,station_name,latitude,longitude,start_year,end_year,total_measurements
344823120324201,008N035W03B002S,34.80636927,-120.5451678,1993.0,1993.0,1
344825119271001,008N024W07A001S,34.8072222,-119.4538333,1966.0,2012.0,21
344826119265301,008N024W05P001S,34.80720149,-119.4490103,1942.0,1966.0,4
344827119264601,008N024W05P003S,34.80747925,-119.4470657,1950.0,1966.0,4
344828119265301,008N024W05P002S,34.80805556,-119.4489722,1949.0,2010.0,4
344828120323001,009N035W35P001S,34.80775815,-120.5415566,1993.0,1993.0,1
344831119272201,008N024W06R001S,34.80859035,-119.4570662,1966.0,1966.0,2
344831120350001,009N035W32R006S,34.8085913,-120.583225,1993.0,1993.0,1
344834120290101,009N034W32P001S,34.80942495,-120.4846097,1958.0,1982.0,28
344834120324901,009N035W34Z003S,34.80942476,-120.5479457,1958.0,1958.0,1
344835120152701,009N032W33M001S,34.80970298,-120.2584884,1961.0,2018.0,60
344835120153101,009N032W33N001S,34.80970298,-120.2595996,1961.0,1961.0,2
344836120153001,009N032W33M002S,34.81002778,-120.2584167,2003.0,2018.0,17
344836120265401,009N034W34P001S,34.80988056,-120.4501806,1979.0,2019.0,93
344836120270001,009N034W34N002S,34.81,-120.4501194,2016.0,2019.0,18
344836120335001,009N035W34N001S,34.80998025,-120.5637797,1993.0,1993.0,1
344836120345801,009N035W32R008S,34.80998018,-120.5829472,1993.0,1993.0,1
344839120161301,009N032W32L001S,34.81081406,-120.2712668,1950.0,1961.0,2
344840120155701,009N032W32K001S,34.81109184,-120.2668221,1961.0,1992.0,34
344840120160301,009N032W32K002S,34.81109183,-120.2684889,1967.0,1967.0,1
344841120242001,009N034W36J002S,34.81140556,-120.4054278,2016.0,2019.0,8
344841120323001,009N035W35Z001S,34.81136919,-120.5426677,1958.0,1958.0,1
344843119272401,008N024W06J002S,34.81188889,-119.4565278,2010.0,2018.0,21
344844120324501,009N035W34Z002S,34.8122025,-120.5468346,1958.0,1958.0,1
344845120333201,009N035W34Z001S,34.8124802,-120.5598907,1958.0,1958.0,1
344848119272401,008N024W06J001S,34.81331237,-119.4576217,1951.0,1968.0,2
344849120264401,009N034W34L002S,34.81359159,-120.4465525,1969.0,1974.0,3
344856119273201,008N024W06G001S,34.8155345,-119.459844,1966.0,1968.0,3
344857120171201,009N032W31F002S,34.81581395,-120.2876564,1961.0,1961.0,2
344857120171301,009N032W31F003S,34.81581395,-120.2879342,1961.0,1961.0,2
344858119275101,009N024W32P001S,34.81609005,-119.465122,1971.0,1971.0,2
344858120150801,009N032W33F001S,34.81613889,-120.25225,2004.0,2018.0,17
344859119280801,009N024W32N002S,34.8165,-119.469,2010.0,2012.0,8
344900119332201,009N025W33Q001S,34.81664649,-119.5570705,1966.0,1966.0,1
344900119332301,009N025W33Q002S,34.8166465,-119.5573483,1966.0,1966.0,1
344900120171401,009N032W31F001S,34.81664727,-120.288212,1961.0,1961.0,2
344901119332401,009N025W33Q003S,34.81692427,-119.5576261,1971.0,1971.0,1
344903119273601,009N024W32Q001S,34.81747886,-119.4609552,1966.0,1968.0,2
344904119273101,009N024W32Q002S,34.8178611,-119.4595,1945.0,2012.0,21
344904119273401,009N024W32Q003S,34.8178611,-119.4593333,1988.0,2012.0,23
344905119265801,009N024W33N001S,34.81803435,-119.4503991,1950.0,1966.0,2
344905120333101,009N035W34C001S,34.81803568,-120.5585018,1994.0,1994.0,1
344905120333401,009N035W34C002S,34.81803568,-120.5593351,1994.0,1994.0,1
344907119273901,009N024W32K001S,34.8185899,-119.4617885,1952.0,1966.0,2
344910119270501,009N024W33M001S,34.81942319,-119.4523437,1949.0,2018.0,278
344910119273401,009N024W32K002S,34.8194232,-119.4603996,1951.0,1955.0,2
344910120333901,009N035W34D001S,34.81942454,-120.5610019,1987.0,1987.0,1
344911120265701,009N034W22N001S,34.81970259,-120.4501637,1978.0,1978.0,1
344914120171701,009N032W31B,34.8204722,-120.2879167,2020.0,2020.0,1
344915120334401,009N035W34D003S,34.8208134,-120.562113,1994.0,1994.0,1
344917119274801,009N024W32L001S,34.82136759,-119.4642886,1950.0,1968.0,5
344917119274802,009N024W32L002S,34.82136759,-119.4642886,1966.0,1966.0,1
344921120334501,009N035W27N002S,34.82248,-120.5623908,1994.0,1994.0,1
344926120333301,009N035W27P001S,34.82414668,-120.5590574,1996.0,1996.0,1
344929120301001,009N034W30L001S,34.82470245,-120.5029439,1996.0,1996.0,1
344931120135301,009N032W27K002S,34.82525837,-120.232376,1960.0,1968.0,3
344936119275301,009N024W32C002S,34.82641667,-119.4654444,1952.0,1955.0,2
344936120214301,009N033W28M001S,34.826647,-120.3629376,1956.0,1992.0,36
344938120265501,009N034W27L001S,34.827225,-120.4486778,2016.0,2019.0,12
344939119275901,009N024W32C004S,34.82744444,-119.4665278,2008.0,2018.0,24
344940119330501,009N025W28R001S,34.8254722,-119.553361,1971.0,2018.0,30
344943119281001,009N024W32D001S,34.8285895,-119.4704,1978.0,1978.0,2
344944119275701,009N024W32C001S,34.82803397,-119.4665109,1942.0,2018.0,45
344945119275501,009N024W32C003S,34.829145,-119.466233,1966.0,1968.0,2
344947119330501,009N025W28J001S,34.8297014,-119.552348,1966.0,1966.0,1
344948119281401,009N024W30R001S,34.82997835,-119.471511,1951.0,1968.0,5
344953120160801,009N032W29F001S,34.83136924,-120.2698778,1961.0,1961.0,2
345003119283501,009N024W30K001S,34.83413889,-119.4765278,2008.0,2014.0,22
345005120204201,009N033W27S,34.83475,-120.3452222,2019.0,2019.0,2
345009120181001,009N033W25B,34.8358611,-120.3026667,2020.0,2020.0,1
345010119282301,009N024W30H001S,34.83608919,-119.4740112,1941.0,1966.0,3
345010119282302,009N024W30H002S,34.83608919,-119.4740112,1950.0,1966.0,2
345010120140401,009N032W22P001S,34.83609148,-120.2354318,1962.0,1962.0,2
345014119281901,009N024W30H003S,34.83720025,-119.4729,1955.0,1968.0,3
345014119282401,009N024W30H004S,34.83720026,-119.474289,1966.0,1966.0,1
345015120313301,009N035W24N002S,34.8374799,-120.5268339,1965.0,1965.0,1
345016120185601,009N033W23R001S,34.83775797,-120.3165466,1964.0,1964.0,1
345020120192601,009N033W23P001S,34.83886905,-120.3248804,1978.0,1978.0,1
345023119322601,009N025W27C001S,34.83970084,-119.5415141,1941.0,2008.0,67
345023120202801,009N033W22L001S,34.83980556,-120.3410833,2007.0,2018.0,20
345024120181801,009N033W24L001S,34.83998016,-120.3059906,1951.0,2018.0,66
345025120123701,009N032W23K003S,34.8402582,-120.2112639,1950.0,1950.0,3
345025120345501,009N035W20J001S,34.8402574,-120.5829473,1960.0,1967.0,4
345027119283001,009N024W30B002S,34.8408112,-119.4759557,1946.0,1968.0,4
345028119283201,009N024W30B001S,34.84108898,-119.4765113,1942.0,1942.0,1
345028119284101,009N024W30C001S,34.84108899,-119.4790114,1948.0,1968.0,6
345028120313001,009N035W24N001S,34.84109097,-120.5260005,1959.0,1959.0,1
345028120335601,009N035W20J002S,34.8413685,-120.5837807,1967.0,1969.0,5
345033120131301,009N032W23E002S,34.8424803,-120.2212644,1950.0,1957.0,3
345034120131301,009N032W23E003S,34.843,-120.2208333,1968.0,1970.0,2
345034120200901,009N033W22K001S,34.84280556,-120.3358333,2008.0,2013.0,6
345035120123501,009N032W23K001S,34.8430359,-120.2107084,1940.0,2018.0,105
345035120123502,009N032W23K002S,34.8430359,-120.2107084,1950.0,1950.0,2
345035120162901,009N032W20E001S,34.84303569,-120.2757115,1964.0,2001.0,42
345036120112601,009N032W24K001S,34.8433138,-120.1915408,1945.0,1945.0,1
345036120131301,009N032W23E001S,34.84331364,-120.2212644,1938.0,1952.0,2
345036120154801,009N032W20H001S,34.84331347,-120.264322,1952.0,1952.0,1
345037120123601,009N032W23G001S,34.84359147,-120.2109862,1950.0,1958.0,5
345038119284101,009N024W19Q002S,34.84386664,-119.4790113,1946.0,1966.0,3
345038120112901,009N032W24K002S,34.84386934,-120.1923741,1947.0,1950.0,4
345038120121801,009N032W24E001S,34.84386927,-120.2059859,1939.0,1958.0,7
345038120181801,009N033W24F001S,34.84386898,-120.3059906,1965.0,2020.0,2
345039120133301,009N032W22H001S,34.8441469,-120.2268203,1956.0,1958.0,4
345040119285101,009N024W19P001S,34.84441667,-119.480861,2008.0,2012.0,19
345041120313301,009N035W24M001S,34.844702,-120.5268339,1959.0,1959.0,1
345042120120601,009N032W24E003S,34.84498038,-120.2026524,1945.0,1945.0,1
345045119284201,009N024W19Q001S,34.845811,-119.4792891,1941.0,1964.0,259
345046120154401,009N032W20H002S,34.84579444,-120.2631167,1977.0,1977.0,1
345048120171501,009N032W19C001S,34.8466467,-120.2884898,1955.0,1955.0,1
345049119284502,009N024W19Q003S,34.84692207,-119.4801225,1951.0,1968.0,3
345050120171701,009N032W19C002S,34.84720227,-120.2890454,1977.0,2000.0,10
345052120135001,009N032W22B001S,34.84775795,-120.2315427,1965.0,1965.0,1
345053120140501,009N032W22C001S,34.8480357,-120.2357096,1954.0,1954.0,1
345053120141501,009N032W22D001S,34.84803568,-120.2384875,1950.0,2018.0,135
345053120163201,009N032W20D001S,34.84803559,-120.2765448,1951.0,1951.0,1
345054120134701,009N032W22A001S,34.8483135,-120.2307093,1962.0,1968.0,3
345056120135501,009N032W22C002S,34.848869,-120.2329317,1977.0,1977.0,1
345056120163901,009N032W19A001S,34.8488689,-120.2784894,1961.0,1992.0,32
345056120250801,009N034W23A001S,34.84886879,-120.4198847,1961.0,1961.0,1
345100119290001,009N024W19F002S,34.85216667,-119.4838889,2008.0,2012.0,18
345100119290002,009N024W19D001S,34.85638889,-119.4846667,2008.0,2018.0,37
345100120142701,009N032W15N001S,34.84998007,-120.241821,1945.0,1945.0,1
345100120144401,009N032W16Q002S,34.84998005,-120.2465435,1952.0,1952.0,1
345101120122401,009N032W14R001S,34.850258,-120.2076527,1950.0,1950.0,2
345101120122402,009N032W14R002S,34.850258,-120.2076527,1955.0,1955.0,2
345101120142801,009N032W16R001S,34.85025784,-120.2420988,1942.0,1942.0,2
345101120142802,009N032W16R002S,34.85025784,-120.2420988,1942.0,1962.0,2
345102120203401,009N033W15N001S,34.85053549,-120.3437701,1966.0,1966.0,1
345105120150801,009N032W16P001S,34.85136889,-120.2532105,1962.0,1968.0,3
345106120225601,009N033W18R001S,34.85164655,-120.3832164,1958.0,1967.0,3
345107120115801,009N032W13L001S,34.85192469,-120.20043,1950.0,1950.0,2
345107120144701,009N032W16Q001S,34.85192445,-120.2473768,1939.0,1942.0,2
345107120144702,009N032W16Q003S,34.85192445,-120.2473768,1962.0,1968.0,3
345108119285801,009N024W19F001S,34.8521996,-119.4837337,1942.0,1968.0,4
345110120263001,009N034W15Q001S,34.85275759,-120.4426635,1961.0,1988.0,30
345113120153201,009N032W17R001S,34.85359106,-120.2598774,1975.0,1975.0,1
345113120153601,009N032W17R003S,34.85359106,-120.2609886,1964.0,1968.0,3
345115120155601,009N032W17K004S,34.8541466,-120.2665444,1968.0,1974.0,3
345116120150601,009N032W16L001S,34.85442439,-120.2526549,1929.0,2018.0,69
345116120155201,009N032W17K003S,34.85442437,-120.2654332,1950.0,1950.0,1
345117120215601,009N033W17J001S,34.85470207,-120.366549,1961.0,1961.0,2
345119120134301,009N032W15K001S,34.8552578,-120.2295982,1972.0,1972.0,1
345119120234401,009N033W18M001S,34.85525759,-120.3965503,1971.0,1971.0,3
345120120173501,009N032W18M001S,34.85553544,-120.2940457,1975.0,1975.0,1
345122120150601,009N032W16L002S,34.856091,-120.2526549,1949.0,1958.0,6
345122120153201,009N032W17J001S,34.856091,-120.2598774,1941.0,1942.0,2
345124119295501,009N025W13R001S,34.8566439,-119.4995677,1966.0,1968.0,2
345124120155101,009N032W17K001S,34.85664656,-120.2651554,1930.0,1930.0,1
345124120155102,009N032W17K002S,34.85664656,-120.2651554,1924.0,1940.0,3
345124120263901,009N034W15K001S,34.8566464,-120.4451637,1968.0,1968.0,1
345127120152701,009N032W16E001S,34.85747988,-120.2584885,1958.0,1958.0,1
345128120153201,009N032W17H001S,34.85775765,-120.2598774,1950.0,1975.0,6
345129120160201,009N032W17F003S,34.8580354,-120.2682111,1970.0,1970.0,2
345129120160301,009N032W17G001S,34.8580354,-120.2684889,1941.0,2018.0,287
345129120191901,009N033W14F001S,34.85803537,-120.3229359,1970.0,1978.0,3
345130120162001,009N032W17E001S,34.85831319,-120.2732114,1977.0,1977.0,2
345130120250701,009N034W14H002S,34.85831307,-120.4196069,1961.0,1961.0,1
345131120250501,009N034W14H001S,34.85859085,-120.4190514,1968.0,1968.0,1
345131120362001,009N035W18Z001S,34.8585903,-120.6065595,1960.0,1960.0,1
345132120163701,009N032W18H001S,34.8588687,-120.2779338,1950.0,1978.0,64
345135120252501,009N034W14G001S,34.8597019,-120.4246072,1961.0,1961.0,1
345139120160301,009N032W17B001S,34.86081314,-120.2684889,1947.0,1947.0,1
345139120160302,009N032W17B002S,34.86081314,-120.2684889,1942.0,1942.0,2
345139120160801,009N032W17F001S,34.86081314,-120.2698779,1942.0,1942.0,1
345140120163601,009N032W18A002S,34.8610909,-120.277656,1959.0,1968.0,3
345140120240001,009N033W18D002S,34.8610908,-120.400995,1956.0,1966.0,3
345140120262701,009N034W15B001S,34.86169444,-120.4420278,2017.0,2017.0,1
345140120354001,009N035W17Z003S,34.8610903,-120.5954479,1962.0,1962.0,1
345141119313101,009N025W14F001S,34.8613663,-119.5262355,1966.0,1966.0,1
345141119391001,009N026W15L001S,34.8613683,-119.6537412,1966.0,1966.0,1
345142120163601,009N032W18A001S,34.86164646,-120.277656,1940.0,1942.0,21
345143120363201,009N035W18L001S,34.86192356,-120.609893,1961.0,1982.0,28
345144120242401,009N034W13B002S,34.8622019,-120.407662,1966.0,1966.0,1
345144120242402,009N034W13B001S,34.8622019,-120.407662,1961.0,1961.0,1
345144120260201,009N034W14D001S,34.86220188,-120.4348854,1989.0,1992.0,4
345146120151501,009N032W16D001S,34.86275756,-120.255155,1942.0,1942.0,2
345146120151502,009N032W16D002S,34.86275756,-120.255155,1972.0,1972.0,1
345146120204401,009N033W15D002S,34.86275749,-120.346548,1957.0,1966.0,19
345148120172101,009N032W18D001S,34.86331308,-120.2901566,1954.0,1975.0,5
345148120204201,009N033W15D001S,34.86331304,-120.3459925,1947.0,1950.0,23
345148120242701,009N034W13B006S,34.86331299,-120.4084953,1971.0,1971.0,1
345150119310201,009N025W14G001S,34.8638661,-119.5181796,1941.0,1943.0,25
345150119310202,009N025W14H001S,34.8638661,-119.5181796,1966.0,1966.0,1
345150120235801,009N033W18D001S,34.86386855,-120.4004394,1953.0,1953.0,1
345152120162801,009N032W08N001S,34.86442418,-120.2754337,1958.0,2006.0,46
345154119292001,009N024W18M001S,34.86497685,-119.489845,1947.0,1968.0,3
345154120203901,009N033W15D003S,34.8649722,-120.344111,2005.0,2016.0,11
345154120221201,009N033W17B001S,34.86502778,-120.37,2001.0,2014.0,4
345155119293601,009N024W18M002S,34.8652546,-119.4942896,1955.0,1968.0,3
345155120150202,009N032W09P002S,34.8652575,-120.2515437,1957.0,1957.0,1
345155120170001,009N032W07Q001S,34.8652575,-120.284323,1935.0,2002.0,68
345155120233501,009N033W18C001S,34.8652574,-120.3940502,1956.0,1967.0,19
345156120145401,009N032W09P003S,34.8655353,-120.2493214,1966.0,1971.0,12
345157120171401,009N032W07P002S,34.86581304,-120.288212,1958.0,1968.0,3
345157120173201,009N032W07N002S,34.865813,-120.2932123,1920.0,1941.0,98
345157120173202,009N032W07N003S,34.865813,-120.2932123,1964.0,1968.0,3
345157120174501,009N033W12R001S,34.865813,-120.2968236,1950.0,1950.0,1
345158120164401,009N032W07R002S,34.8660908,-120.2798784,1956.0,1958.0,2
345158120223701,009N033W08P001S,34.86609075,-120.3779384,1958.0,1972.0,6
345160120183201,009N033W12N,34.8665833,-120.3089722,2020.0,2020.0,1
345201120164901,009N032W07R001S,34.8669241,-120.2812673,1930.0,1930.0,1
345201120172301,009N032W07P001S,34.8669241,-120.2907122,1940.0,1942.0,2
345201120173901,009N033W12R002S,34.8669241,-120.2951568,1992.0,2018.0,132
345202119294601,009N025W13A001S,34.867199,-119.4970675,1967.0,1968.0,2
345203120172601,009N032W07N001S,34.86747967,-120.2915456,1924.0,1992.0,413
345205119294101,009N024W18E001S,34.86803229,-119.4956786,1977.0,1977.0,1
345205120144601,009N032W09Q001S,34.86803526,-120.247099,1942.0,1942.0,2
345205120175501,009N033W12J002S,34.8680352,-120.2996015,1957.0,1975.0,2
345205120271801,009N034W09R001S,34.8680351,-120.4559975,1956.0,2018.0,68
345206119294701,009N025W13B001S,34.86831006,-119.4973453,1946.0,2012.0,159
345206120210001,009N033W09R001S,34.86831295,-120.3509927,1956.0,1958.0,2
345208119305001,009N025W11R003S,34.8688658,-119.514846,1966.0,1968.0,2
345209119304901,009N025W11R002S,34.86927778,-119.5146389,1955.0,2013.0,27
345209119305001,009N025W11R001S,34.86914359,-119.514846,1942.0,1955.0,2
345209120261001,009N034W10J001S,34.8691462,-120.4371078,1942.0,1942.0,1
345211119391801,009N026W10N001S,34.86970138,-119.6559634,1966.0,1966.0,1
345211120222301,009N033W08L001S,34.8697018,-120.3740493,1959.0,1977.0,21
345212120311401,009N035W12N001S,34.86997938,-120.521556,1954.0,1968.0,3
345213119350301,009N025W08N001S,34.87025578,-119.585127,1966.0,1966.0,1
345216119341401,009N025W08R001S,34.87108886,-119.5715152,1966.0,1966.0,1
345217120162801,009N032W08M001S,34.8713685,-120.2754337,1974.0,1974.0,2
345218120185701,009N033W11K001S,34.87164625,-120.3168245,1965.0,1965.0,1
345218120274301,009N034W09L001S,34.87164615,-120.4629423,1975.0,1975.0,1
345219120174701,009N033W12J001S,34.871924,-120.2973792,1975.0,1975.0,1
345220120160301,009N032W08G001S,34.8722018,-120.268489,1957.0,1970.0,15
345220120194501,009N033W11E001S,34.87220178,-120.3301584,1944.0,1945.0,2
345220120221901,009N033W08K001S,34.87220175,-120.3729382,1956.0,1956.0,1
345220120273701,009N034W09K003S,34.87220169,-120.4612756,1977.0,1977.0,1
345220120274201,009N034W09K004S,34.87220169,-120.4626645,1977.0,1977.0,1
345220120274901,009N034W09L002S,34.87220169,-120.464609,1977.0,1977.0,1
345221119294901,009N025W12R001S,34.87247654,-119.4979009,1966.0,1968.0,4
345222120285401,009N034W08K001S,34.8727572,-120.4826654,1942.0,1942.0,1
345223119393601,009N026W09R001S,34.87303466,-119.6609636,1966.0,1966.0,1
345223120233401,009N033W07F001S,34.75609265,-120.3937721,1942.0,1942.0,2
345223120271401,009N034W09H005S,34.873035,-120.4548864,1968.0,1968.0,1
345223120274801,009N034W09F001S,34.873035,-120.4643313,1977.0,1977.0,1
345225120283101,009N034W08H001S,34.87359055,-120.4762763,1955.0,2018.0,122
345225120283102,009N034W08H004S,34.87359055,-120.4762763,1968.0,1968.0,1
345226120235701,009N033W07E001S,34.87386837,-120.4001617,1942.0,1942.0,2
345227120271601,009N034W09H006S,34.8741461,-120.455442,1968.0,1968.0,1
345228120163501,009N032W07H001S,34.874424,-120.2773783,1974.0,1974.0,2
345228120272701,009N034W09H004S,34.87442388,-120.4584977,1956.0,1956.0,1
345230120182701,009N033W12E001S,34.8749795,-120.3084908,1958.0,1975.0,3
345231120205001,009N033W10E001S,34.87516667,-120.3472778,2008.0,2013.0,5
345232120174301,009N033W12A001S,34.87553508,-120.296268,1961.0,1968.0,3
345233120180601,009N033W12B001S,34.87581285,-120.3026572,1934.0,1950.0,6
345233120181001,009N033W12C001S,34.87581285,-120.3037684,1948.0,2018.0,61
345234120272901,009N034W09B001S,34.8760905,-120.4590533,1968.0,1968.0,1
345236119422101,009N026W07L001S,34.87664638,-119.706799,1977.0,1977.0,1
345237120211501,009N033W09B001S,34.8769239,-120.3551596,1966.0,1968.0,3
345238120164701,009N032W07A001S,34.8772017,-120.2807117,1944.0,2010.0,47
345238120205301,009N033W09A001S,34.87720168,-120.3490482,1942.0,1975.0,3
345240120271301,009N034W09A002S,34.87775716,-120.4546086,1956.0,1956.0,1
345242120201801,009N033W10C001S,34.87831278,-120.3393255,1957.0,1957.0,1
345244119294101,009N024W07M001S,34.87886514,-119.4956785,1966.0,1968.0,2
345244120220301,009N033W08A001S,34.8788683,-120.3684936,1959.0,1972.0,46
345245120180301,009N033W01Q001S,34.8791461,-120.3018238,1958.0,1975.0,3
345246120171601,009N021W06P002S,34.8794239,-120.2887677,1963.0,1968.0,2
345247120171801,009N032W06P001S,34.87970167,-120.2893233,1950.0,1975.0,3
345250120212601,009N033W09C001S,34.88053495,-120.3582153,1971.0,1971.0,1
345251120160201,009N032W05R001S,34.88081278,-120.2682112,1972.0,1974.0,2
345251120190801,009N033W02Q001S,34.88081275,-120.3198802,1977.0,1977.0,1
345251120270701,009N034W03N001S,34.88081266,-120.4529419,1932.0,1988.0,188
345254120354701,009N035W08D001S,34.88164548,-120.5973926,1966.0,1966.0,2
345255120152101,009N032W04M001S,34.88192387,-120.2568218,1944.0,1944.0,1
345256120182401,009N033W01L001S,34.8822016,-120.3076574,1936.0,1975.0,13
345256120184901,009N033W02R001S,34.8822016,-120.3146022,1951.0,1951.0,1
345256120374301,009N036W12Z001S,34.88220087,-120.6296161,1962.0,1962.0,4
345257120141601,009N032W03N001S,34.88247948,-120.2387653,1951.0,1951.0,1
345257120171401,009N032W06L001S,34.8824794,-120.288212,1975.0,1975.0,1
345257120275301,009N034W04P001S,34.88247929,-120.4657202,1942.0,1942.0,1
345258120270501,009N034W03N003S,34.88275708,-120.4523863,1942.0,1942.0,1
345258120380401,009N036W11Z001S,34.88275638,-120.6354497,1960.0,1960.0,2
345259120294203,009N034W06K004S,34.8830348,-120.4959994,1961.0,1961.0,1
345300119310001,009N025W02B001S,34.89425,-119.5199167,2008.0,2013.0,19
345300120185101,009N033W02J001S,34.8833127,-120.3151578,1975.0,1975.0,1
345300120282001,009N034W04N001S,34.8833126,-120.4732206,1975.0,1975.0,1
345300120294101,009N034W06K002S,34.8833126,-120.4957216,1942.0,2001.0,215
345301120141501,009N032W03L001S,34.88359057,-120.2384875,1957.0,1968.0,4
345302119304701,009N025W01N001S,34.88386514,-119.5140126,1977.0,1977.0,1
345302119380701,009N026W02P002S,34.8839722,-119.6354722,2008.0,2018.0,26
345303119283501,009N024W07B001S,34.8841426,-119.4773443,1947.0,1966.0,2
345303119380401,009N026W02P001S,34.8841449,-119.6354069,1966.0,1966.0,1
345305119310501,009N025W02Q001S,34.8846985,-119.5190128,1977.0,1977.0,1
345306120261001,009N034W03J001S,34.88497927,-120.4371078,1942.0,1942.0,1
345307119314001,009N025W02P001S,34.8852542,-119.5287355,1947.0,1947.0,1
345307119372601,009N026W02R001S,34.8852558,-119.6248508,1955.0,1966.0,3
345308119313701,009N025W02P002S,34.88553197,-119.527902,1942.0,1966.0,27
345309120375601,009N036W01Z001S,34.88581189,-120.6332274,1960.0,1960.0,1
345311119313601,009N025W02N001S,34.88636526,-119.5276243,1953.0,1965.0,113
345311120260301,009N034W02M010S,34.88636814,-120.4351633,1968.0,1968.0,1
345311120271001,009N034W03M001S,34.8863681,-120.4537753,1942.0,1942.0,1
345313120165901,009N032W06G001S,34.88692377,-120.2840452,1950.0,1968.0,12
345313120165902,009N032W06G002S,34.88692377,-120.2840452,1962.0,1978.0,15
345314120264101,009N034W03F002S,34.88720145,-120.4457193,1980.0,2018.0,84
345315119371501,009N026W01M002S,34.8875833,-119.6208333,2008.0,2012.0,18
345316120175701,009N033W01G001S,34.88775708,-120.300157,1962.0,1962.0,1
345317120184901,009N033W02H001S,34.88803484,-120.3146022,1936.0,1936.0,1
345317120380701,009N036W02Z001S,34.88803406,-120.6362831,1962.0,1962.0,4
345318119300201,009N025W01L001S,34.88830918,-119.501512,1947.0,1966.0,3
345318119392901,009N026W04J001S,34.8883118,-119.659019,1946.0,1978.0,94
345318120184701,009N033W02H007S,34.8883126,-120.3140466,1958.0,1958.0,1
345318120184901,009N033W02H011S,34.8883126,-120.3146022,1961.0,1968.0,3
345319120192201,009N033W02F001S,34.88859038,-120.3237693,1971.0,1971.0,2
345320119352101,009N025W06J001S,34.8888662,-119.590127,1965.0,1966.0,2
345320120184201,009N033W02H009S,34.88886816,-120.3126577,1964.0,1991.0,88
345320120185201,009N033W02H010S,34.88886816,-120.3154356,1961.0,1968.0,3
345322120140401,009N032W03G001S,34.8894238,-120.2354318,1956.0,1970.0,4
345323120173801,009N032W06D001S,34.88970149,-120.294879,1966.0,2018.0,57
345323120173802,009N032W06D002S,34.88970149,-120.294879,1975.0,1975.0,1
345323120185201,009N033W02H006S,34.88970148,-120.3154356,1957.0,1957.0,1
345323120185401,009N033W02H008S,34.88970148,-120.3159912,1955.0,1965.0,3
345323120303602,009N035W01H002S,34.8897013,-120.511,1975.0,1975.0,2
345324120184201,009N033W02A001S,34.88997925,-120.3126577,1930.0,1967.0,380
345324120263801,009N034W03F001S,34.88997918,-120.444886,1942.0,1978.0,15
345325119353201,009N025W06K001S,34.89025509,-119.5931827,1947.0,1947.0,1
345325119365602,009N026W01F002S,34.89025548,-119.616517,1958.0,1984.0,47
345325119365603,009N026W01F003S,34.89025548,-119.616517,1983.0,2018.0,55
345325120184201,009N033W02A007S,34.89016667,-120.3126667,1989.0,2018.0,138
345325120274701,009N034W04F001S,34.89025694,-120.4640535,1942.0,1942.0,1
345326120185201,009N033W02A002S,34.89053479,-120.3154356,1957.0,1957.0,1
345326120231401,009N033W06G001S,34.8922222,-120.388,1962.0,2017.0,18
345328119421601,009N026W06L001S,34.89109028,-119.7054099,1966.0,1968.0,2
345328120140001,009N032W03B002S,34.89109044,-120.2343207,1968.0,1968.0,2
345330120300801,009N034W06C001S,34.89164578,-120.503222,1966.0,2016.0,68
345331120140001,009N032W03B001S,34.89192376,-120.2343207,1968.0,1968.0,2
345334120183901,009N033W01D001S,34.89275698,-120.3118243,1964.0,1968.0,3
345334120184301,009N033W02A005S,34.89275698,-120.3129355,1963.0,1968.0,3
345334120224001,009N033W05D001S,34.89275694,-120.3787718,1967.0,1967.0,1
345335120184801,009N033W02A004S,34.89303475,-120.3143244,1959.0,1968.0,3
345335120185001,009N033W02A006S,34.89303475,-120.31488,1969.0,1970.0,3
345337120215601,009N033W05A001S,34.89359027,-120.366549,1961.0,2007.0,12
345338120185001,010N033W35R002S,34.89386807,-120.31488,1956.0,1956.0,1
345338120222301,009N033W05B001S,34.89386804,-120.3740494,1958.0,1959.0,2
345340119351901,009N025W06A001S,34.8944215,-119.5895714,1966.0,1966.0,1
345340120261801,009N034W03A002S,34.89438889,-120.4395,1967.0,2018.0,59
345341120223301,010N033W32P001S,34.89470136,-120.3768273,1971.0,1971.0,1
345341120231201,010N033W31Q001S,34.89470135,-120.3876611,1968.0,1968.0,1
345341120232201,010N033W31Q002S,34.89469444,-120.3894722,1985.0,2017.0,19
345341120233701,009N033W06C001S,34.89470135,-120.3946059,1942.0,1942.0,1
345341120233702,009N033W06C002S,34.89470135,-120.3946059,1942.0,1966.0,2
345343120203901,010N033W34N001S,34.8952569,-120.3451592,1942.0,1942.0,1
345346119415401,009N026W06B001S,34.89608999,-119.6992985,1942.0,1966.0,2
345346119445601,009N027W03A001S,34.89609086,-119.7498563,1966.0,1966.0,1
345346120185201,010N033W35R001S,34.89609025,-120.3154356,1942.0,1942.0,1
345346120185202,010N033W35R003S,34.89609025,-120.3154356,1970.0,1970.0,1
345346120254301,010N034W35P002S,34.89609019,-120.4296075,1959.0,1959.0,1
345346120364501,009N035W06E001S,34.89608958,-120.6135044,1966.0,1966.0,2
345347120190902,010N033W35Q002S,34.896368,-120.320158,1974.0,1974.0,1
345348119325601,009N025W03D001S,34.89664297,-119.5498474,1942.0,1948.0,7
345350119355001,009N025W06C001S,34.8971993,-119.5981829,1967.0,1968.0,2
