agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd
USGS,11120500,762,1964-09-17,,Yes,GS,USGS,1.6,0.03,Unspecified,,,DebrisLight,NONE
USGS,11120500,763,1964-10-02,,Yes,GS,USGS,1.6,0.05,Unspecified,,,,NONE
USGS,11120500,764,1964-10-20,,Yes,WW,USGS,1.57,0.04,Unspecified,,,DebrisLight,NONE
USGS,11120500,765,1964-10-31,,Yes,GS,USGS,1.62,0.16,Unspecified,,,DebrisLight,NONE
USGS,11120500,766,1964-12-01,,Yes,GS,USGS,1.65,0.22,Good,0.0,0.2,Clear,NONE
USGS,11120500,767,1964-12-14,,Yes,GS,USGS,1.66,0.3,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,768,1964-12-29,,Yes,GS,USGS,1.75,0.98,Good,0.0,0.2,Clear,NONE
USGS,11120500,769,1965-01-29,,Yes,GS,USGS,1.7,0.39,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,770,1965-02-26,,Yes,GS,USGS,1.69,0.26,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,771,1965-03-18,,Yes,WH,USGS,1.69,0.32,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,772,1965-03-31,,Yes,GS,USGS,2.03,5.18,Good,0.0,0.2,Clear,NONE
USGS,11120500,773,1965-04-02,,Yes,WH,USGS,1.92,3.55,Good,0.0,0.2,Clear,NONE
USGS,11120500,774,1965-04-08,,Yes,WW,USGS,3.04,93.9,Good,-0.02,0.2,Clear,NONE
USGS,11120500,775,1965-04-11,,Yes,WW,USGS,2.08,9.0,Good,0.0,0.3,Clear,NONE
USGS,11120500,776,1965-04-30,,Yes,GS,USGS,1.72,0.56,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,777,1965-05-28,,Yes,GS,USGS,1.67,0.37,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,778,1965-06-30,,Yes,GS,USGS,1.64,0.23,Good,0.0,0.2,Clear,NONE
USGS,11120500,779,1965-07-29,,Yes,GS,USGS,1.58,0.08,Unspecified,,,,NONE
USGS,11120500,780,1965-08-31,,Yes,GS,USGS,1.57,0.07,Unspecified,,,,NONE
USGS,11120500,781,1965-10-01,,Yes,GS,USGS,1.57,0.05,Unspecified,,,DebrisLight,NONE
USGS,11120500,782,1965-10-29,,Yes,GS,USGS,1.58,0.04,Good,,,DebrisLight,NONE
USGS,11120500,783,1965-11-16,,Yes,UNK,USGS,9.32,1700.0,Fair,,,,NONE
USGS,11120500,784,1965-11-18,,Yes,GS,USGS,2.75,68.5,Fair,-0.09,0.3,,NONE
USGS,11120500,785,1965-11-19,,Yes,GS,USGS,2.02,7.03,Good,0.0,0.3,Clear,NONE
USGS,11120500,786,1965-11-22,,Yes,WW,USGS,1.8,1.49,Good,0.0,0.2,Clear,NONE
USGS,11120500,787,1965-11-26,,Yes,GS,USGS,2.06,7.7,Good,0.0,0.3,,NONE
USGS,11120500,788,1965-12-13,,Yes,MUI/R,USGS,1.81,1.49,Unspecified,-0.01,0.5,,NONE
USGS,11120500,789,1965-12-27,,Yes,MUI/R,USGS,1.72,0.6,Poor,0.0,0.8,,NONE
USGS,11120500,790,1965-12-29,,Yes,MUI/R,USGS,3.78,256.0,Unspecified,-0.31,1.0,,NONE
USGS,11120500,791,1966-01-04,,Yes,GS,USGS,1.98,5.13,Good,0.0,0.3,Clear,NONE
USGS,11120500,792,1966-03-01,,Yes,GS,USGS,1.75,0.81,Good,0.0,0.2,,NONE
USGS,11120500,793,1966-03-30,,Yes,GS,USGS,1.71,0.48,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,794,1966-05-03,,Yes,GS,USGS,1.69,0.31,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,795,1966-05-27,,Yes,GS,USGS,1.71,0.3,Unspecified,0.0,0.2,DebrisLight,NONE
USGS,11120500,796,1966-06-27,,Yes,GS,USGS,1.62,0.08,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,797,1966-07-26,,Yes,GS,USGS,1.64,0.11,Good,,,,NONE
USGS,11120500,798,1966-08-31,,Yes,GS,USGS,1.6,0.04,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,799,1966-10-06,,Yes,GS,USGS,2.05,0.2,Good,0.0,0.1,,NONE
USGS,11120500,800,1966-10-28,,Yes,GS,USGS,1.74,0.1,Good,,,,NONE
USGS,11120500,801,1966-11-07,,Yes,GS,USGS,2.32,23.6,Good,-0.01,0.2,,NONE
USGS,11120500,802,1967-01-24,,Yes,GS,USGS,4.22,392.0,Good,-0.11,0.2,,NONE
USGS,11120500,803,1967-02-24,,Yes,GS,USGS,,1.25,Good,,,,NONE
USGS,11120500,804,1967-04-06,,Yes,GS,USGS,1.89,4.98,Good,0.0,0.2,,NONE
USGS,11120500,805,1967-05-30 23:00:00,PST,Yes,GS,USGS,1.76,0.89,Good,0.0,0.2,,NONE
USGS,11120500,806,1967-07-10 23:00:00,PST,Yes,GS,USGS,1.65,0.17,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,807,1967-08-09 23:00:00,PST,Yes,WH,USGS,1.72,0.42,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,808,1967-10-10 23:00:00,PST,Yes,GS,USGS,1.74,0.2,Good,0.0,0.2,,NONE
USGS,11120500,809,1967-11-13,,Yes,WH,USGS,1.79,0.27,Good,0.0,0.2,,NONE
USGS,11120500,810,1967-11-21,,Yes,WH,USGS,2.0,3.43,Fair,,,,NONE
USGS,11120500,811,1967-11-29,,Yes,WID/MAN,USGS,1.79,0.34,Fair,,,,NONE
USGS,11120500,812,1967-12-28,,Yes,GS,USGS,1.74,0.42,Good,,,,NONE
USGS,11120500,813,1968-01-30,,Yes,WID/MAN,USGS,1.75,0.48,Good,0.0,0.3,,NONE
USGS,11120500,814,1968-02-28,,Yes,EW,USGS,1.88,0.41,Unspecified,,,,NONE
USGS,11120500,815,1968-03-29,,Yes,EW,USGS,1.79,0.5,Good,0.0,0.2,,NONE
USGS,11120500,816,1968-04-26,,Yes,EW,USGS,1.76,0.35,Good,0.0,0.2,,NONE
USGS,11120500,817,1968-05-27 23:00:00,PST,Yes,EW,USGS,1.72,0.17,Good,0.0,0.2,,NONE
USGS,11120500,818,1968-06-24 23:00:00,PST,Yes,EW,USGS,1.64,0.12,Good,0.0,,,NONE
USGS,11120500,819,1968-07-24 23:00:00,PST,Yes,EW,USGS,,0.05,Unspecified,,,,NONE
USGS,11120500,820,1968-08-27 23:00:00,PST,Yes,EW,USGS,1.64,0.04,Unspecified,,,,NONE
USGS,11120500,821,1968-10-02 23:00:00,PST,Yes,EW,USGS,1.66,0.07,Unspecified,,,,NONE
USGS,11120500,822,1968-10-13 23:00:00,PST,Yes,EW,USGS,1.76,0.73,Good,0.0,0.3,,NONE
USGS,11120500,823,1968-10-30,,Yes,EW,USGS,1.68,0.14,Good,,,,NONE
USGS,11120500,824,1968-11-26,,Yes,EW,USGS,1.7,0.21,Good,0.0,0.3,DebrisLight,NONE
USGS,11120500,825,1968-12-27,,Yes,EW,USGS,1.72,0.35,Good,0.0,0.2,,NONE
USGS,11120500,826,1969-01-19,,Yes,EW,USGS,2.84,127.0,Unspecified,,,,NONE
USGS,11120500,827,1969-01-20,,Yes,GS,USGS,2.66,50.9,Good,,,Clear,NONE
USGS,11120500,828,1969-01-25,,Yes,EW,USGS,,1410.0,Unspecified,,,,NONE
USGS,11120500,829,1969-01-26,,Yes,EW,USGS,3.41,190.0,Good,,,,NONE
USGS,11120500,830,1969-01-27,,Yes,EW,USGS,2.58,47.7,Good,,,,NONE
USGS,11120500,831,1969-01-28,,Yes,EW,USGS,2.4,28.4,Good,,,,NONE
USGS,11120500,832,1969-02-04,,Yes,EW,USGS,1.98,5.27,Good,0.0,0.3,,NONE
USGS,11120500,833,1969-02-06,,Yes,EW,USGS,2.5,42.0,Good,,,,NONE
USGS,11120500,834,1969-02-10,,Yes,EW,USGS,2.07,7.57,Good,0.0,0.2,,NONE
USGS,11120500,835,1969-02-23,,Yes,EW,USGS,3.31,218.0,Fair,-0.08,0.4,,NONE
USGS,11120500,836,1969-02-26,,Yes,EW,USGS,2.5,41.1,Good,0.0,0.2,,NONE
USGS,11120500,837,1969-04-01,,Yes,EW,USGS,1.87,1.97,Fair,0.0,0.2,,NONE
USGS,11120500,838,1969-04-27 23:00:00,PST,Yes,EW,USGS,1.82,1.82,Fair,0.0,0.5,,NONE
USGS,11120500,839,1969-05-26 23:00:00,PST,Yes,EW,USGS,1.83,1.21,Fair,0.0,0.6,,NONE
USGS,11120500,840,1969-06-26 23:00:00,PST,Yes,EW,USGS,1.75,0.62,Good,,,,NONE
USGS,11120500,841,1969-07-28 23:00:00,PST,Yes,EW,USGS,1.71,0.39,Good,-0.01,0.3,,NONE
USGS,11120500,842,1969-08-28 23:00:00,PST,Yes,EW,USGS,1.69,0.37,Good,0.0,0.2,,NONE
USGS,11120500,843,1969-10-01 23:00:00,PST,Yes,EW,USGS,1.78,0.42,Good,0.0,0.2,,NONE
USGS,11120500,844,1969-10-28,,Yes,EW,USGS,1.78,0.38,Good,0.0,0.2,,NONE
USGS,11120500,845,1969-11-06,,Yes,EW,USGS,2.1,5.96,Fair,0.04,0.5,,NONE
USGS,11120500,846,1969-11-25,,Yes,EW,USGS,1.79,0.41,Good,0.0,0.3,,NONE
USGS,11120500,847,1969-12-22,,Yes,EW,USGS,1.85,0.42,Good,0.0,0.2,,NONE
USGS,11120500,848,1970-01-19,,Yes,JAS,USGS,1.86,0.89,Good,-0.03,0.2,,NONE
USGS,11120500,849,1970-01-23,,Yes,JS,USGS,1.82,0.63,Good,0.01,0.2,,NONE
USGS,11120500,850,1970-03-03,,Yes,JS,USGS,2.12,4.48,Good,0.01,0.3,,NONE
USGS,11120500,851,1970-03-05,,Yes,JS,USGS,2.39,9.9,Good,-0.01,0.4,,NONE
USGS,11120500,852,1970-03-26,,Yes,JS,USGS,1.83,0.65,Good,0.0,0.3,,NONE
USGS,11120500,853,1970-04-24,,Yes,JS,USGS,1.79,0.36,Good,0.0,0.2,,NONE
USGS,11120500,854,1970-05-26,,Yes,JS,USGS,2.02,0.29,Good,0.0,0.2,,NONE
USGS,11120500,855,1970-07-07,,Yes,JS,USGS,1.67,0.17,Good,0.01,0.2,,NONE
USGS,11120500,856,1970-07-29,,Yes,JS,USGS,1.67,0.05,Good,0.0,0.2,,NONE
USGS,11120500,857,1970-08-25,,Yes,JS,USGS,1.75,0.05,Unspecified,0.0,0.2,DebrisModerate,NONE
USGS,11120500,858,1970-10-02,,Yes,JS,USGS,1.59,0.05,Unspecified,0.0,0.1,,NONE
USGS,11120500,859,1970-10-29,,Yes,JS,USGS,1.64,0.16,Good,0.0,0.2,,NONE
USGS,11120500,860,1970-11-25,,Yes,JS,USGS,1.63,0.12,Good,0.0,0.2,,NONE
USGS,11120500,861,1970-11-29,,Yes,JS,USGS,2.5,19.8,Good,-0.01,0.2,DebrisHeavy,NONE
USGS,11120500,862,1970-12-02,,Yes,JS,USGS,2.28,13.2,Good,-0.01,0.2,DebrisModerate,NONE
USGS,11120500,863,1970-12-21,,Yes,JS,USGS,2.95,54.5,Good,-0.05,0.3,DebrisModerate,NONE
USGS,11120500,864,1970-12-24,,Yes,JS,USGS,1.88,2.07,Good,0.0,0.4,DebrisLight,NONE
USGS,11120500,865,1971-01-26,,Yes,JS,USGS,1.77,0.69,Good,0.01,0.3,DebrisLight,NONE
USGS,11120500,866,1971-03-02,,Yes,JS,USGS,1.71,0.62,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,867,1971-03-31,,Yes,JS,USGS,1.75,0.53,Good,0.0,0.2,DebrisModerate,NONE
USGS,11120500,868,1971-04-28,,Yes,JS,USGS,1.69,0.36,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,869,1971-06-03,,Yes,JS,USGS,1.71,0.51,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,870,1971-06-28,,Yes,JS,USGS,1.69,0.26,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,871,1971-07-28,,Yes,JS,USGS,1.73,0.06,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,872,1971-08-27,,Yes,JS,USGS,1.65,0.03,Unspecified,,,DebrisLight,NONE
USGS,11120500,873,1971-10-12,,Yes,JS,USGS,,0.04,Unspecified,,,,NONE
USGS,11120500,874,1971-10-28,,Yes,JS,USGS,2.67,0.32,Good,0.0,0.2,,NONE
USGS,11120500,875,1971-11-22,,Yes,JS,USGS,2.64,0.34,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,876,1971-12-22,,Yes,GS,USGS,2.78,1.55,Good,0.0,0.5,,NONE
USGS,11120500,877,1971-12-25,,Yes,GS,USGS,3.06,8.92,Good,0.04,0.3,,NONE
USGS,11120500,878,1971-12-27,,Yes,JS,USGS,3.78,61.6,Good,-0.01,0.4,,NONE
USGS,11120500,879,1971-12-27,,Yes,JS,USGS,3.5,33.2,Good,0.03,0.5,,NONE
USGS,11120500,880,1972-01-26,,Yes,JS,USGS,2.66,0.38,Good,0.0,0.3,,NONE
USGS,11120500,881,1972-02-09,,Yes,JS,USGS,2.67,0.42,Good,0.0,0.2,,NONE
USGS,11120500,882,1972-02-28,,Yes,JS,USGS,2.67,0.42,Good,-0.01,0.2,DebrisLight,NONE
USGS,11120500,883,1972-03-30,,Yes,JS,USGS,2.74,0.19,Good,0.0,0.2,,NONE
USGS,11120500,884,1972-04-27,,Yes,JS,USGS,2.6,0.06,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,885,1972-05-25,,Yes,JS,USGS,2.6,0.07,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,886,1972-06-27,,Yes,JS,USGS,2.58,0.08,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,887,1972-08-02,,Yes,JS,USGS,2.58,0.03,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,888,1972-08-30,,Yes,JS,USGS,2.61,0.04,Good,0.0,0.1,DebrisLight,NONE
USGS,11120500,889,1972-10-03,,Yes,JS,USGS,2.62,0.05,Good,0.0,0.2,DebrisLight,NONE
USGS,11120500,890,1972-11-07,,Yes,JS,USGS,2.62,0.06,Unspecified,,,,NONE
USGS,11120500,891,1972-11-16,,Yes,UNK,USGS,3.53,20.5,Good,-0.03,0.2,Clear,NONE
USGS,11120500,892,1972-11-20,,Yes,JS,USGS,2.88,0.75,Good,-0.01,0.2,,NONE
USGS,11120500,893,1972-11-29,,Yes,JS,USGS,2.78,0.26,Good,0.0,0.2,,NONE
USGS,11120500,894,1972-12-27,,Yes,JS,USGS,2.83,0.25,Good,0.0,0.2,,NONE
USGS,11120500,895,1973-01-17,,Yes,JS,USGS,3.28,7.72,Good,0.0,0.3,,NONE
USGS,11120500,896,1973-01-19,,Yes,JS,USGS,3.33,23.2,Good,0.0,0.5,,NONE
USGS,11120500,897,1973-01-20,,Yes,JS,USGS,2.99,8.1,Good,0.0,0.5,,NONE
USGS,11120500,898,1973-01-29,,Yes,JS,USGS,2.81,1.09,Good,0.0,0.2,,NONE
USGS,11120500,899,1973-02-09,,Yes,TGK,USGS,2.98,7.1,Good,0.0,0.2,,NONE
USGS,11120500,900,1973-02-11,,Yes,WW,USGS,3.83,135.0,Good,0.0,0.2,,NONE
USGS,11120500,901,1973-02-13,,Yes,JS,USGS,3.26,23.5,Good,0.0,0.5,,NONE
USGS,11120500,902,1973-02-21,,Yes,TGK,USGS,2.87,3.31,Good,-0.01,0.2,,NONE
USGS,11120500,903,1973-03-27,,Yes,TGK,USGS,2.94,5.26,Good,0.0,0.2,,NONE
USGS,11120500,904,1973-04-06,,Yes,JS,USGS,2.85,1.96,Fair,0.0,0.3,,NONE
USGS,11120500,905,1973-04-26,,Yes,TGK,USGS,2.87,1.22,Good,0.0,0.2,,NONE
USGS,11120500,906,1973-06-07,,Yes,TGK,USGS,2.93,0.57,Fair,0.0,0.2,,NONE
USGS,11120500,907,1973-06-26,,Yes,TGK,USGS,2.87,0.37,Fair,0.0,0.2,,NONE
USGS,11120500,908,1973-07-31,,Yes,TGK,USGS,2.68,0.22,Good,0.0,0.1,,NONE
USGS,11120500,909,1973-08-01,,Yes,WW,USGS,2.74,0.19,Fair,0.0,0.1,,NONE
USGS,11120500,910,1973-08-27,,Yes,TGK,USGS,2.69,0.05,Good,0.0,0.2,,NONE
USGS,11120500,911,1973-10-02,,Yes,TGK,USGS,2.74,0.05,Good,0.1,0.1,,NONE
USGS,11120500,912,1973-10-23,,Yes,TGK,USGS,2.81,0.27,Fair,,,,NONE
USGS,11120500,913,1973-10-25 12:20:00,PDT,Yes,TGK,USGS,2.74,0.16,Fair,0.0,0.1,,NONE
USGS,11120500,914,1973-11-29,,Yes,TGK,USGS,2.79,0.14,Fair,,,,NONE
USGS,11120500,915,1974-01-02,,Yes,TGK,USGS,2.84,0.26,Good,,,,NONE
USGS,11120500,916,1974-01-28,,Yes,TGK,USGS,2.96,0.99,Good,,,,NONE
USGS,11120500,917,1974-02-25,,Yes,TGK,USGS,2.96,0.54,Fair,,,,NONE
USGS,11120500,918,1974-03-25,,Yes,TGK,USGS,3.0,0.92,Good,-0.02,0.2,,NONE
USGS,11120500,919,1974-04-29,,Yes,TGK,USGS,2.93,0.53,Good,-0.05,0.1,,NONE
USGS,11120500,920,1974-05-28,,Yes,TGK,USGS,2.96,0.35,Good,-0.06,0.3,,NONE
USGS,11120500,921,1974-07-02,,Yes,TGK,USGS,3.04,0.44,Good,-0.15,0.8,,NONE
USGS,11120500,922,1974-08-07,,Yes,TGK,USGS,3.18,0.05,Good,-0.39,0.2,,NONE
USGS,11120500,923,1974-08-28,,Yes,TGK,USGS,2.81,0.11,Good,,,,NONE
USGS,11120500,924,1974-10-01,,Yes,TGK,USGS,2.88,0.16,Good,,,,NONE
USGS,11120500,925,1974-10-30,,Yes,TGK,USGS,2.88,0.32,Fair,0.0,0.2,,NONE
USGS,11120500,926,1974-11-26,,Yes,TGK,USGS,2.85,0.03,Good,-0.01,0.2,,NONE
USGS,11120500,927,1974-12-31,,Yes,MRC,USGS,2.84,0.89,Good,0.0,0.2,,NONE
USGS,11120500,928,1975-01-28,,Yes,MRC,USGS,2.78,0.27,Unspecified,0.0,0.1,,NONE
USGS,11120500,929,1975-02-03,,Yes,MRC,USGS,3.39,28.2,Good,0.0,0.2,,NONE
USGS,11120500,930,1975-02-11,,Yes,MRC,USGS,3.18,11.2,Good,0.0,0.2,,NONE
USGS,11120500,931,1975-02-25,,Yes,MRC,USGS,2.84,1.19,Good,0.0,0.2,,NONE
USGS,11120500,932,1975-03-07,,Yes,MRC,USGS,3.62,39.5,Good,0.0,0.4,,NONE
USGS,11120500,933,1975-03-08,,Yes,MRC,USGS,3.75,61.1,Good,-0.06,0.3,,NONE
USGS,11120500,934,1975-03-24,,Yes,MRC,USGS,2.91,5.63,Unspecified,0.0,0.4,,NONE
USGS,11120500,935,1975-04-29,,Yes,MRC,USGS,2.91,1.01,Good,0.0,0.2,,NONE
USGS,11120500,936,1975-06-02,,Yes,MRC,USGS,2.91,0.65,Unspecified,,,,NONE
USGS,11120500,937,1975-07-03,,Yes,MRC,USGS,2.81,0.23,Good,0.0,0.2,,NONE
USGS,11120500,938,1975-07-28,,Yes,MRC,USGS,2.75,0.5,Good,0.0,0.2,,NONE
USGS,11120500,939,1975-09-05,,Yes,MRC,USGS,2.65,0.01,Unspecified,0.0,0.2,,NONE
USGS,11120500,940,1975-10-10,,Yes,WW,USGS,2.7,0.05,Good,,,Clear,NONE
USGS,11120500,941,1975-10-30,,Yes,WW,USGS,2.76,0.26,Good,,,Clear,NONE
USGS,11120500,942,1975-12-01,,Yes,WW,USGS,2.77,0.27,Fair,0.0,0.1,,NONE
USGS,11120500,943,1975-12-29,,Yes,WW,USGS,2.75,0.22,Fair,0.0,0.1,DebrisLight,NONE
USGS,11120500,944,1976-01-27,,Yes,WW,USGS,2.79,0.15,Good,,,DebrisModerate,NONE
USGS,11120500,945,1976-02-09,,Yes,WW,USGS,3.33,23.1,Fair,0.0,0.3,,NONE
USGS,11120500,946,1976-02-26,,Yes,WW,USGS,2.79,0.57,Fair,0.0,0.2,,NONE
USGS,11120500,947,1976-04-02,,Yes,WW,USGS,2.79,0.42,Fair,0.0,0.2,DebrisLight,NONE
USGS,11120500,948,1976-04-28,,Yes,WW,USGS,2.79,0.23,Fair,0.0,0.2,DebrisLight,NONE
USGS,11120500,949,1976-05-27,,Yes,WW,USGS,2.74,0.18,Good,,,Clear,NONE
USGS,11120500,950,1976-06-28,,Yes,WW,USGS,2.74,0.02,Good,,,DebrisLight,NONE
USGS,11120500,951,1976-07-27,,Yes,WW,USGS,2.73,0.04,Unspecified,,,DebrisLight,NONE
USGS,11120500,952,1976-08-24,,Yes,WW,USGS,2.68,0.04,Unspecified,,,DebrisLight,NONE
USGS,11120500,953,1976-09-11,,Yes,WW,USGS,2.94,2.34,Fair,0.0,0.2,,NONE
USGS,11120500,954,1976-10-01,,Yes,WW,USGS,2.81,0.58,Fair,0.0,0.2,DebrisLight,NONE
USGS,11120500,955,1976-10-27,,Yes,WW,USGS,2.77,0.3,Fair,0.0,0.1,DebrisLight,NONE
USGS,11120500,956,1976-11-24,,Yes,WW,USGS,2.78,0.27,Fair,0.0,0.1,DebrisLight,NONE
USGS,11120500,957,1976-12-29,,Yes,JS,USGS,2.81,0.27,Good,0.0,0.2,DebrisModerate,NONE
USGS,11120500,958,1977-01-03,,Yes,JS,USGS,3.01,4.33,Fair,-0.02,0.3,,NONE
USGS,11120500,959,1977-01-04,,Yes,JS,USGS,2.86,0.93,Good,0.0,0.2,,NONE
USGS,11120500,960,1977-01-10,,Yes,WJW,USGS,2.83,0.61,Good,0.0,0.5,Clear,NONE
USGS,11120500,961,1977-02-01,,Yes,JCB,USGS,2.82,0.38,Fair,0.0,0.4,DebrisLight,NONE
USGS,11120500,962,1977-02-15,,Yes,JS,USGS,2.78,0.14,Good,,,DebrisModerate,NONE
USGS,11120500,963,1977-02-28,,Yes,WJW,USGS,2.77,0.18,Good,,,DebrisHeavy,NONE
USGS,11120500,964,1977-03-17,,Yes,WJW,USGS,2.85,0.82,Good,-0.01,0.3,,NONE
USGS,11120500,965,1977-03-25,,Yes,WJW,USGS,2.88,1.32,Good,0.0,0.2,,NONE
USGS,11120500,966,1977-05-03,,Yes,TGK/WJW,USGS,2.72,0.07,Unspecified,,,,NONE
USGS,11120500,967,1977-05-09,,Yes,WJW,USGS,3.27,16.7,Fair,-0.05,0.6,,NONE
USGS,11120500,968,1977-05-10,,Yes,WJW,USGS,2.88,1.39,Good,0.0,0.5,,NONE
USGS,11120500,969,1977-06-10,,Yes,TGK,USGS,2.73,0.14,Good,,,DebrisLight,NONE
USGS,11120500,970,1977-06-28,,Yes,TGK,USGS,2.74,0.09,Unspecified,,,DebrisLight,NONE
USGS,11120500,971,1977-08-09,,Yes,TGK,USGS,2.7,0.03,Unspecified,,,,NONE
USGS,11120500,972,1977-08-30,,Yes,TGK,USGS,2.68,0.03,Unspecified,,,,NONE
USGS,11120500,973,1977-10-03,,Yes,TGK,USGS,2.68,0.01,Fair,0.0,0.2,,NONE
USGS,11120500,974,1977-11-11,,Yes,JCB,USGS,2.68,0.02,Unspecified,,,,NONE
USGS,11120500,975,1977-12-07,,Yes,JCB,USGS,2.68,0.02,Unspecified,,,,NONE
USGS,11120500,976,1977-12-28,,Yes,JS,USGS,3.99,50.1,Good,-0.01,0.3,Unspecifed,NONE
USGS,11120500,977,1978-01-09,,Yes,JS,USGS,3.76,37.6,Good,,,,NONE
USGS,11120500,978,1978-01-15,,Yes,JS,USGS,3.6,39.3,Unspecified,,,,NONE
USGS,11120500,978A,1978-01-16,,Yes,JCB,USGS,8.05,1760.0,Poor,,,,NONE
USGS,11120500,979,1978-01-17,,Yes,JCB,USGS,3.48,28.0,Good,0.0,0.5,,NONE
USGS,11120500,980,1978-02-28,,Yes,JS,USGS,2.99,3.23,Unspecified,,,,NONE
USGS,11120500,981,1978-03-06,,Yes,JS,USGS,3.58,40.0,Unspecified,,,,NONE
USGS,11120500,982,1978-04-10,,Yes,TGK,USGS,2.32,6.37,Good,,,,NONE
USGS,11120500,983,1978-04-17,,Yes,TGK,USGS,2.83,9.84,Good,,,,NONE
USGS,11120500,984,1978-05-01,,Yes,TGK,USGS,2.32,3.19,Good,,,,NONE
USGS,11120500,985,1978-05-11,,Yes,TGK/JS,USGS,2.84,2.2,Good,,,Clear,NONE
USGS,11120500,986,1978-05-30,,Yes,TGK,USGS,2.8,1.19,Good,,,,NONE
USGS,11120500,987,1978-06-27,,Yes,TGK,USGS,2.76,0.63,Good,,,,NONE
USGS,11120500,988,1978-08-02,,Yes,TGK,USGS,2.72,0.37,Good,,,,NONE
USGS,11120500,989,1978-08-25,,Yes,TGK,USGS,2.78,0.83,Good,,,Clear,NONE
USGS,11120500,990,1978-09-05,,Yes,FEL,USGS,2.85,1.91,Fair,0.0,0.3,,NONE
USGS,11120500,991,1978-10-02,,Yes,FEL,USGS,2.76,1.12,Fair,-0.04,0.3,,NONE
USGS,11120500,992,1978-11-01,,Yes,FEL,USGS,2.72,0.69,Fair,0.0,0.3,,NONE
USGS,11120500,993,1978-12-04,,Yes,FEL,USGS,2.74,0.91,Good,0.0,0.3,,NONE
USGS,11120500,994,1979-01-02,,Yes,FEL,USGS,2.78,0.74,Good,0.0,0.3,,NONE
USGS,11120500,995,1979-01-15,,Yes,FEL,USGS,3.09,10.9,Fair,0.0,0.3,,NONE
USGS,11120500,996,1979-02-02,,Yes,FEL,USGS,2.91,3.21,Fair,0.0,0.3,,NONE
USGS,11120500,997,1979-02-21,,Yes,MCK/JS,USGS,3.2,17.8,Good,-0.02,0.1,,NONE
USGS,11120500,998,1979-03-01,,Yes,MCK,USGS,2.95,4.44,Good,0.0,0.3,,NONE
USGS,11120500,999,1979-03-27,,Yes,MCK,USGS,3.64,55.8,Good,-0.03,0.2,,NONE
USGS,11120500,1000,1979-04-02,,Yes,MCK,USGS,2.93,3.86,Good,0.0,0.4,,NONE
USGS,11120500,1001,1979-05-02,,Yes,MCK,USGS,2.79,0.48,Good,0.0,0.4,DebrisModerate,NONE
USGS,11120500,1002,1979-06-01,,Yes,MCK,USGS,2.76,0.6,Unspecified,0.0,0.5,DebrisLight,NONE
USGS,11120500,1003,1979-06-29,,Yes,MCK,USGS,2.74,0.36,Fair,0.0,0.4,DebrisModerate,NONE
USGS,11120500,1004,1979-08-01,,Yes,MCK,USGS,2.63,0.18,Fair,0.0,0.2,,NONE
USGS,11120500,1005,1979-08-29,,Yes,MCK,USGS,2.62,0.13,Fair,0.01,0.3,,NONE
USGS,11120500,1006,1979-09-21,,Yes,MCK,USGS,2.61,0.06,Poor,,,,NONE
USGS,11120500,1007,1979-10-03,,Yes,MCK,USGS,2.53,0.05,Fair,0.0,0.3,,NONE
USGS,11120500,1008,1979-10-24,,Yes,MCK,USGS,2.7,0.28,Fair,0.0,0.3,,NONE
USGS,11120500,1009,1979-11-07,,Yes,MCK,USGS,2.67,0.18,Fair,0.0,0.5,,NONE
USGS,11120500,1010,1979-11-26,,Yes,MCK,USGS,2.68,0.27,Fair,0.1,0.4,,NONE
USGS,11120500,1011,1979-12-05,,Yes,MCK,USGS,2.68,0.23,Fair,0.0,0.4,,NONE
USGS,11120500,1012,1979-12-26,,Yes,MCK,USGS,2.76,0.65,Fair,0.0,0.4,,NONE
USGS,11120510,8,1973-02-11,,Yes,UNK,USGS,2.66,366.0,Unspecified,,,,NONE
